user_id,total_contests,total_problems_attempted,total_problems_solved,current_rating,dp_attempted,dp_solved,dp_failure_rate,dp_weakness_score,graphs_attempted,graphs_solved,graphs_failure_rate,graphs_weakness_score,greedy_attempted,greedy_solved,greedy_failure_rate,greedy_weakness_score,math_attempted,math_solved,math_failure_rate,math_weakness_score,strings_attempted,strings_solved,strings_failure_rate,strings_weakness_score,datastructures_attempted,datastructures_solved,datastructures_failure_rate,datastructures_weakness_score,binarysearch_attempted,binarysearch_solved,binarysearch_failure_rate,binarysearch_weakness_score,misc_attempted,misc_solved,misc_failure_rate,misc_weakness_score,recent_contests,recent_problems_attempted,recent_problems_solved,recent_avg_rating,recent_dp_attempted,recent_dp_solved,recent_graphs_attempted,recent_graphs_solved,recent_greedy_attempted,recent_greedy_solved,recent_math_attempted,recent_math_solved,recent_strings_attempted,recent_strings_solved,recent_datastructures_attempted,recent_datastructures_solved,recent_binarysearch_attempted,recent_binarysearch_solved,recent_misc_attempted,recent_misc_solved,target_weakness_score
user_530,43,118,45,1212,67,48,0.43093673178464764,0.9846973894715495,19,17,0.9989225084633329,0.2998020337291105,11,78,0.930168714647678,0.7322942661400873,85,59,0.761923381723148,0.7610081283323745,57,4,0.7274714824665264,0.4913157177491215,74,1,0.369135907964135,0.4989128732895759,68,39,0.17313679127383252,0.5084165513575168,15,53,0.975142699386101,0.7126269631113109,2,17,3,1426,8,14,4,3,15,9,8,3,16,14,17,14,19,8,5,5,0.07080900005262147
user_531,19,98,214,2379,88,62,0.6396382093034958,0.8696865810608528,71,53,0.36273381821694417,0.9583093627029349,34,66,0.5733284926111635,0.9675191878052407,99,72,0.06838112210743141,0.5981014169900135,89,11,0.16482188299022626,0.2091845927767303,79,25,0.5107816180070809,0.23113186062560287,56,29,0.37318345986368173,0.9873602045353342,94,42,0.34263539162817114,0.6679015127348594,1,22,21,1026,4,12,10,4,11,9,2,8,2,1,5,7,5,0,7,0,0.5180458844113917
user_532,14,113,216,999,95,12,0.5680325887747232,0.6328622768136293,70,46,0.3373808454831456,0.5313678638213388,31,2,0.06487921809393848,0.5054416567178047,37,3,0.005841600121510249,0.09557537353853063,35,57,0.8599422372418859,0.9448108544661389,85,51,0.7648827071864205,0.45331153642729016,58,29,0.689411309547821,0.26625368533436566,56,62,0.214002847820015,0.1849250767091689,2,15,29,1142,7,13,4,0,18,4,2,14,16,6,16,9,12,5,13,6,0.40809213630469865
user_533,32,474,267,936,97,77,0.4536412314437085,0.6324355829402903,60,20,0.15061856011323738,0.46120247213213605,10,44,0.9507496060422586,0.36653905440895607,82,35,0.5423000740240844,0.24246924330305752,76,48,0.8638162944684391,0.8248869256818773,32,71,0.7836375533670537,0.12571054451247143,47,67,0.953450956337194,0.16195749843940777,86,1,0.8940975279890293,0.18129247201391252,7,18,2,1426,16,8,16,8,0,14,3,6,14,11,16,11,15,13,12,10,0.5168757431949261
user_534,15,229,90,1721,74,46,0.49310884824824464,0.7820981470876015,96,14,0.9879523682065647,0.5103125834120398,37,43,0.28673968943929495,0.47686129179127446,71,43,0.04243972579174127,0.9779000472861887,95,12,0.5978213785879017,0.3315442036954014,52,50,0.27649039568487876,0.05010542650497185,59,31,0.057324270864405835,0.7184742147759252,78,19,0.19936473174716318,0.5448535578360384,4,32,17,1182,18,2,9,5,8,9,0,5,19,9,2,12,5,5,17,14,0.6634043452426098
user_535,2,228,222,1922,44,14,0.6172776892304224,0.9726108349007595,45,10,0.9331614799382161,0.9915787947795804,66,54,0.1502950133692771,0.1958507769032637,4,51,0.6444523641647398,0.18074030653922157,84,58,0.004085654964712804,0.35416873966639273,20,63,0.07403128740591358,0.36286382989670507,34,6,0.3244506536463395,0.37924111976206787,45,8,0.7589566512115979,0.7982852766484908,8,3,16,1272,5,10,17,12,6,2,5,7,2,12,11,4,16,9,6,3,0.6957450895277493
user_536,6,22,116,1191,7,4,0.3089764607868172,0.043557580354751435,87,50,0.05993043311889179,0.23602760519282517,54,25,0.8016367795731624,0.3905162605582657,69,1,0.859357478516452,0.38705541260208653,56,31,0.3401420207477571,0.19701587961501932,77,29,0.6093563739279924,0.36714315931207375,44,58,0.5753684069770452,0.735247905968639,18,42,0.5532864159809425,0.8244168329143053,0,1,9,818,19,12,16,2,18,12,12,5,2,3,6,2,8,7,17,4,0.8218713548708458
user_537,28,260,194,1641,94,74,0.9980158158244591,0.8852567477986434,71,1,0.5341199810253421,0.12408258561564744,57,68,0.38332877539298393,0.06891217992788135,5,15,0.597041446834684,0.7351768501606796,45,62,0.590531499603181,0.7341473396604719,75,76,0.06770393017812504,0.03761947755155426,94,8,0.3854389171812458,0.13394266280335154,38,36,0.7661504748031235,0.5989020006907649,5,25,10,1539,2,3,2,12,14,11,14,14,10,10,12,11,5,12,19,2,0.6853952459095386
user_538,34,47,232,1018,59,30,0.16187531373331798,0.06267626823480343,70,50,0.7349606849632783,0.19462729104901633,52,5,0.3297224588276676,0.5925903474444618,88,78,0.4687787382810221,0.9987928508555383,49,30,0.6731211380977535,0.075415052266528,22,37,0.24620164344846074,0.6732980610196827,2,0,0.6440946934361856,0.1780654383247321,10,59,0.06081026148047719,0.6056243361723621,8,7,14,893,7,11,2,4,3,10,11,7,9,9,0,12,6,3,2,12,0.35813517989447596
user_539,30,68,113,903,88,20,0.37598666907040523,0.8154997271035193,80,41,0.6685625255621098,0.3082579895048255,45,8,0.3880490309488238,0.6068078346024335,89,28,0.9307564719621517,0.6911351881257458,62,30,0.003464409097531318,0.4746115286750564,39,59,0.13658893837642394,0.5258685282282677,29,29,0.5750471664439502,0.7452278808310727,44,74,0.1612152987596931,0.9654662559815771,7,20,8,1931,5,0,18,5,12,5,16,12,8,7,14,1,1,4,1,10,0.7619626007956865
user_540,20,58,25,1277,20,48,0.8550979106231523,0.07802866428556798,65,36,0.7010829491413934,0.4814072132822972,6,37,0.32630948182336295,0.07165209798358607,79,34,0.7263249981339686,0.8979952785116864,2,66,0.552369821609127,0.7835926574173304,8,68,0.9075063492653965,0.8858242910466235,30,58,0.43108492574189905,0.365391012333533,53,67,0.42777489580419314,0.625879832998645,5,0,24,853,8,11,4,10,3,9,19,11,17,9,7,1,16,9,12,14,0.82419379666652
user_541,7,197,194,1859,20,76,0.8900689583145038,0.4652978832832506,45,77,0.43846708056481876,0.0399551485735431,51,64,0.608408870880069,0.8989394479174483,75,63,0.371394242413544,0.8595453887842788,85,13,0.1545018114953034,0.9133047149587763,49,72,0.8758815171667919,0.11886116590914375,1,9,0.23229324114104277,0.9739043855556111,7,57,0.431043415211835,0.6136608074093272,7,20,0,1312,11,10,15,13,3,1,2,11,3,8,17,11,0,2,3,13,0.37798925056923505
user_542,29,455,81,1967,52,5,0.40596145633958935,0.5343879642857668,88,27,0.11321467660989537,0.20771552172469143,8,39,0.9573248485272041,0.17716542126477264,67,73,0.04971829248796911,0.6549035322851401,8,31,0.7052816039710263,0.23323268411894615,25,1,0.8580305453872766,0.1902266964164131,2,34,0.2823031200113997,0.08433271486953497,14,74,0.5122230574475389,0.4388550281680058,5,36,18,1340,2,4,19,4,1,10,16,4,10,0,18,7,10,7,16,3,0.5939582709303421
user_543,12,422,234,1054,73,71,0.13668831972388296,0.3395059072718438,80,10,0.5028754776591401,0.9674264320830138,89,51,0.7847758312702351,0.649489914105909,66,6,0.02132207348071269,0.1550343613978017,93,40,0.13190393883080087,0.035244449070156336,80,76,0.9794416419712951,0.11034222778877723,76,37,0.7511665107956239,0.3121616939935653,53,66,0.8910290186112522,0.777706610152795,0,24,4,2059,10,8,6,13,2,13,6,10,0,5,5,10,9,11,18,5,0.21744601241410721
user_544,9,8,86,1405,51,50,0.29811555339410345,0.22315325104174077,71,67,0.39149773828526657,0.8212664694241444,28,5,0.7816779213014415,0.5418748974571014,68,71,0.6345667993449942,0.43016445251449964,36,25,0.34973959084398354,0.9655592183186582,22,46,0.7324501158673062,0.11432999466283533,10,51,0.5927796939767489,0.7752113172341712,45,28,0.9293505244877419,0.4694685150098856,1,36,10,1450,18,1,7,6,11,8,2,5,0,0,2,10,17,1,1,3,0.3539938504762663
user_545,30,120,125,1348,68,40,0.8829757349198094,0.9530823122223833,87,26,0.09095971874621689,0.7767684085096447,66,48,0.725695986465907,0.4412760698718864,88,13,0.6354125831353503,0.9329476075562771,95,26,0.8571159423173672,0.8627799113025006,74,47,0.8307852941719731,0.16679171804992354,23,8,0.17829928083575586,0.07776506985777709,58,16,0.9759595818569281,0.0881185445278041,4,7,9,2128,5,8,9,7,14,1,4,1,0,1,9,5,18,4,10,1,0.8691642488308352
user_546,39,67,234,1455,75,62,0.7281741018955056,0.6994085353068685,27,30,0.06856480692609745,0.9200314966513318,49,4,0.1964509333726201,0.8044403217904262,78,29,0.6688005990334012,0.6841202707058789,21,67,0.02749333162757006,0.19984725908556333,72,62,0.16756291105986854,0.19402994823960418,49,62,0.9617866143085604,0.7642435154076483,50,11,0.08580296222602413,0.5474550981480601,6,28,13,2002,19,6,3,11,17,9,7,0,2,9,3,9,15,3,1,11,0.19850895283866132
user_547,41,132,43,834,90,0,0.5632333087435071,0.3300708004491545,62,32,0.37871696732082494,0.0290346626756125,65,29,0.7916808768571322,0.5424658295553471,44,28,0.19251641668675679,0.4395581892158208,80,21,0.16401052797748616,0.9408312346780108,23,10,0.8055923295278185,0.4865004141027135,26,31,0.5389505108413188,0.004537713410985633,27,39,0.1485661198359126,0.45055476130777083,9,38,1,2160,0,12,18,12,13,14,17,3,13,14,13,7,4,4,12,11,0.5832752784167924
user_548,30,452,148,1438,29,22,0.5594399115028976,0.11279256642678037,61,44,0.5844361896214709,0.272231942019064,69,63,0.2833401908733505,0.3668851516374889,90,55,0.38259351450100454,0.3497956307944279,86,9,0.9898284904110161,0.9354476679862513,43,8,0.15244288440790354,0.4110271118693115,97,40,0.889621235789257,0.7025765699642201,15,45,0.04438970417518606,0.309644209707165,3,4,28,2461,3,14,2,5,16,7,11,4,7,9,19,3,4,4,5,4,0.28710396668811056
user_549,7,341,17,1187,3,36,0.4557193800652868,0.9486101697909433,84,47,0.6750050885823571,0.5765350007681589,3,74,0.7991443889716636,0.15745133364626518,41,4,0.7172608514766308,0.2504868416012225,73,61,0.44828849169964535,0.3224448317983801,86,26,0.21150658797736244,0.6402192043670052,2,12,0.34704582924788463,0.19619274902656747,82,67,0.9128411589558557,0.29807907376319487,0,8,8,2463,9,3,16,12,3,6,17,1,8,2,6,9,14,13,8,10,0.7794306078033432
user_550,26,227,272,2260,5,38,0.7217550032259912,0.8806830470511753,37,30,0.2176253125495331,0.43846913529492815,0,79,0.49627634247047114,0.9158660464112715,46,75,0.10715246253916555,0.13839087820733864,23,7,0.8030461265598735,0.9454505501177888,78,14,0.9762700632411219,0.41013798572144144,88,13,0.6511676780825323,0.7160915047407177,72,69,0.7688619553590362,0.07926617768317368,1,16,16,2082,18,7,14,9,7,0,3,7,1,6,7,13,6,11,8,1,0.7251394025958332
user_551,31,0,90,1227,99,48,0.15865516996309392,0.5318571093571643,0,50,0.09624412415757155,0.4669582985454108,56,52,0.04690641038115051,0.4020927494109968,61,10,0.6465826490943323,0.9035435925352138,93,20,0.36455548882105837,0.7931752066842167,13,39,0.29794045872903907,0.7980155187044523,19,59,0.15989736029393808,0.4041161815461599,32,48,0.9126289980682865,0.5871271744005437,9,5,4,2229,9,6,6,9,9,8,14,5,1,7,19,14,17,4,3,9,0.8430143548449627
user_552,22,87,265,2133,69,76,0.814097006967236,0.5051124210696899,14,65,0.7900090160284455,0.3757202346397196,80,19,0.9455301006098522,0.01296176715782471,16,25,0.5020903368160349,0.5827474740940425,85,57,0.9510373920730237,0.5603336247364424,71,27,0.7676191228265966,0.2227658764169499,66,75,0.6922261284129062,0.3393287501685791,86,54,0.8644056243418639,0.956481097231227,7,27,17,1324,3,9,7,14,11,2,11,5,1,7,7,11,12,0,2,13,0.33346442845915625
user_553,22,54,283,1691,7,2,0.6285827965441736,0.9516082847335617,28,58,0.03972915336469085,0.14720022816015577,61,50,0.8591689531131537,0.3825330694395612,89,77,0.6744300352345465,0.2575140018006037,99,78,0.35529265680552413,0.16435837570243672,6,79,0.8174352692338844,0.0979690903950673,23,32,0.2933283332065102,0.7953831741226179,4,78,0.6653496322635665,0.9343052686364735,3,39,3,1346,11,1,14,10,10,11,18,0,5,4,7,14,19,9,9,11,0.7927898042561032
user_554,42,465,215,1924,92,62,0.8943682329597319,0.06565071691904834,10,18,0.4410056009311637,0.6188063073304236,31,22,0.33034801190716245,0.8499845354992085,20,20,0.04187469897321472,0.5040451831234612,28,78,0.39248980123423016,0.8967781168692344,18,11,0.7059757751249032,0.3023653923900669,62,51,0.03589076425771032,0.7127123282065126,10,71,0.42400610290240126,0.3136255681058495,3,30,8,1359,15,4,2,4,12,12,7,0,4,5,1,13,13,8,3,2,0.4715674633647262
user_555,43,392,89,954,81,58,0.5145259152192104,0.9092642324233216,92,6,0.6166700334472011,0.5032317738538788,31,43,0.8548238132665675,0.563904050605864,59,34,0.8868930931195562,0.9969064147047951,82,44,0.9267477713451683,0.38441820672976834,18,16,0.3028949428617871,0.49801039383443346,76,77,0.4665617051432619,0.8363431957858375,47,56,0.04926073471073211,0.1609033580525735,1,47,13,1965,12,0,5,14,10,10,15,7,2,8,16,12,13,9,1,9,0.7312055825454951
user_556,39,458,262,2493,65,29,0.9790694033834728,0.5719511016191978,76,76,0.435841103652012,0.5000073593158822,5,25,0.36761596645133265,0.863886032678957,23,38,0.5109918499799179,0.6070322382630962,25,9,0.42747997098583534,0.48453775021405665,13,72,0.773544184735814,0.7378273273437872,49,15,0.9994505229919636,0.8486653117871794,88,37,0.9570164331348333,0.7970213476743165,9,7,17,948,15,14,2,0,12,5,11,14,8,1,8,7,4,12,1,9,0.9564600570759187
user_557,38,2,173,1551,21,32,0.4674377994372061,0.5869451443143201,81,55,0.6314982826872882,0.7962783782978284,54,76,0.12125271213239064,0.5590677276092374,20,15,0.3844330974291502,0.017414903941226023,71,64,0.8693875859880623,0.02523488558680209,90,61,0.9688231384571689,0.9723192558042162,37,52,0.3922049108235336,0.5119927501945793,93,3,0.22319295972018371,0.4417224912169294,6,40,14,1963,17,5,17,8,17,5,5,11,14,2,4,3,16,4,9,11,0.1282482056450649
user_558,43,406,257,893,36,68,0.6418875771484792,0.9638888681104884,69,73,0.38152055218932024,0.1758407053782325,99,40,0.7077216600217253,0.20065001547767625,18,31,0.07700493320219459,0.9119757436817586,99,40,0.34416352675180395,0.28050450837749064,76,10,0.7140487993824833,0.8705956337262845,63,11,0.6864123437411651,0.35256214224248517,18,68,0.29891915928407686,0.007192956007859963,0,33,26,1974,2,7,19,9,17,12,14,4,16,14,13,0,13,8,4,14,0.439963149507692
user_559,35,189,128,1118,66,19,0.8345488999148157,0.22862725864897293,93,41,0.45297953091814824,0.46349488726728183,87,38,0.9835203077227346,0.6698425087026116,73,41,0.0954512501852276,0.7337522494166082,88,77,0.5815227301649282,0.4867280481696631,38,10,0.3514617924326665,0.6744334724154708,59,58,0.5914798860744082,0.37248403250410866,42,26,0.8845712064137673,0.8538223745462266,2,44,5,1486,15,3,7,14,6,10,16,13,1,0,3,9,13,7,4,4,0.6962183975250302
user_560,26,324,258,893,0,7,0.7725521342662026,0.7009066841294541,49,7,0.36305508588476754,0.26689074614956276,73,32,0.24214469973925057,0.869569744942646,32,72,0.6502435084665671,0.3357933376569746,69,68,0.7826243341211074,0.5519667214249021,73,30,0.3593012012651382,0.8278404959944035,67,25,0.956791372923081,0.007676518076821015,78,23,0.48735437087863576,0.6343972594970845,8,35,4,1345,6,2,5,6,15,13,11,5,12,14,13,7,19,10,8,11,0.2779273120429142
user_561,2,381,224,1966,46,4,0.006070622813812321,0.7126828160440627,32,73,0.33701781216078763,0.7710442979389815,91,43,0.968414862695618,0.5921455999888638,55,2,0.6513831711560145,0.14436455886967436,87,76,0.6036280423494909,0.24170762724401895,69,41,0.35690013407970533,0.7005796658578214,7,17,0.019782176061886814,0.1978269896046735,65,43,0.4454857922537906,0.5166748819435305,6,40,24,1400,5,13,9,6,17,10,0,12,18,6,4,11,5,5,6,6,0.9843559883942264
user_562,47,315,233,1518,76,39,0.5498835594877521,0.30909548869970926,38,38,0.2400958962784876,0.5568587557372618,20,24,0.8445392428593794,0.46921771964611625,77,77,0.7815277332438696,0.6714191501676771,37,33,0.11938350385867336,0.1610183328242364,72,14,0.1718664344939247,0.9794379395135363,9,36,0.208138646044974,0.3737494417464359,10,47,0.9213759895281451,0.8881985709130634,0,3,26,2126,15,3,16,14,10,8,4,9,12,11,2,3,9,8,9,12,0.049668705900809296
user_563,42,52,167,2425,45,21,0.2746654115799202,0.8516264370920849,27,52,0.5634055382539078,0.480703984669963,5,13,0.47125496964710545,0.5978552760668148,68,12,0.1666401877523238,0.8131102684707774,25,76,0.6079043165963325,0.4880951562210333,29,31,0.11152346468287122,0.4321554551086352,75,74,0.9232740863535495,0.6372856468144399,97,25,0.18106401011909334,0.5528304323866363,2,43,19,1718,4,11,15,0,1,9,1,8,9,6,17,0,4,11,16,8,0.5864677720405472
user_564,29,396,181,1570,84,41,0.8109912730552393,0.07585378579492075,59,10,0.44350138255004157,0.29069981364692055,61,60,0.028848230172337952,0.3305608190853765,84,61,0.28826134307358275,0.33446860088621766,66,27,0.11618917391928085,0.8468129619628856,20,6,0.2146826916735075,0.4508742314022398,38,72,0.6054527661379177,0.5269193673044325,37,57,0.07209906915017994,0.15610499763740027,6,39,7,2331,19,9,2,8,18,12,6,3,14,2,1,11,7,13,7,12,0.8413695352490652
user_565,27,279,169,2452,92,50,0.41952118915199954,0.06629898038519577,73,7,0.34331679488110467,0.8531766083396028,61,66,0.3689702095355373,0.9856598475582383,86,79,0.6374636288776231,0.9615168066268193,53,70,0.20643399472986423,0.9300486636415286,22,73,0.5838622812910351,0.8707639611221499,34,26,0.5899952913620822,0.05064810486488491,49,7,0.2744291227729382,0.9887534171952607,3,45,12,1346,12,3,8,13,15,6,7,11,11,2,16,12,14,5,17,6,0.9154786028697147
user_566,47,490,121,1636,89,1,0.3469893186486106,0.627536489945376,88,29,0.004479476919707626,0.3069357437923522,38,23,0.3074759352055825,0.8308351454680961,24,30,0.5224313130499997,0.884164175193483,57,52,0.28344585950544543,0.09826520581332032,51,30,0.9462969204384414,0.560907528070371,0,42,0.6459401707613442,0.24449671405906415,40,17,0.04597238720047947,0.8917093267849389,9,15,3,963,7,13,5,6,10,11,12,2,10,1,2,14,12,8,9,4,0.5285584624336817
user_567,29,458,123,2125,27,51,0.7258713861149484,0.0812286282213085,72,71,0.6762349561907047,0.2667571282404816,72,40,0.9138230287952627,0.9263699116117329,74,27,0.18469805441137155,0.15777599779244522,17,36,0.8918227876177824,0.752762841135952,82,26,0.9276761591861373,0.5750766144924971,77,26,0.1768644749350079,0.1321839303380965,98,67,0.7237044259670307,0.8436237885896407,6,31,11,1779,14,14,12,11,7,5,8,3,8,0,0,14,5,6,8,9,0.41468388582344384
user_568,15,139,296,1506,57,8,0.7495035191817427,0.7235369352959651,25,0,0.1617482901442524,0.3494733011391725,37,3,0.6748696059036596,0.6383535841526276,91,47,0.3717056112985897,0.48607374036590256,86,45,0.29490511601444347,0.9338186290544822,8,49,0.48967306551656187,0.9457113649836586,26,19,0.2923418253208998,0.3268486185035444,78,12,0.188592998495004,0.6910445449362481,8,49,6,1398,4,10,12,2,0,3,18,1,5,6,9,6,11,7,12,13,0.7069389729218748
user_569,10,379,124,837,12,53,0.7564091924009952,0.7348068310078929,12,24,0.3987051265728986,0.08617299964698144,69,17,0.5704855543571834,0.8788721883566153,36,70,0.25808046135792073,0.927952254965632,51,56,0.80267685463757,0.04935404319916481,23,8,0.37970522264388873,0.1566933338525145,21,16,0.0807590899422882,0.1894054798071051,14,32,0.9645916097676017,0.8360229167407768,3,48,15,881,15,7,5,14,19,1,18,12,5,10,5,12,0,5,8,13,0.6862374899608121
user_570,43,11,89,1187,82,79,0.009024554767183113,0.9784193991066461,20,72,0.25744199512243215,0.8168020229895602,83,73,0.3341577258471312,0.6643586916546443,51,46,0.4608702052338143,0.8997410909797443,12,43,0.24563980966108911,0.29472669672767693,55,4,0.6243303899310662,0.2940190711937435,59,5,0.13602642487760275,0.7058268952821101,17,10,0.5763706098555442,0.18612224452875603,8,28,21,1623,9,10,8,2,8,1,11,6,15,3,0,10,12,14,7,14,0.9441835361856814
user_571,39,146,87,1367,43,64,0.9585935137152951,0.8998027179116439,48,74,0.2596080707181935,0.6366445258895432,48,39,0.2594746289659686,0.2892670728360325,29,66,0.34424013871895087,0.6664786910930929,30,45,0.07530020679956406,0.5165607990906703,11,62,0.06892322134514528,0.10046621150850066,46,53,0.712887149052746,0.4468189378566797,14,70,0.8025422571573416,0.7385232465713937,6,42,27,1083,1,1,5,2,0,14,19,13,16,1,3,2,7,3,14,12,0.6979091020750138
user_572,13,164,4,2074,21,27,0.16107970149571416,0.4144006477363297,28,36,0.3560417107030245,0.56235132885898,83,1,0.2558488487866297,0.7049571225749915,93,55,0.9620584480276382,0.3653336135474853,51,21,0.6396881263794283,0.9593977324252483,83,79,0.9711488787683141,0.1705829552988002,81,27,0.35919929564320807,0.21968288362527266,21,78,0.3125296209283628,0.1662154945234119,1,31,1,1420,10,8,18,12,19,0,16,3,17,7,12,3,18,2,5,11,0.28610003742040035
user_573,5,311,167,1176,80,68,0.3489161951764336,0.6208040852687936,85,73,0.026304993603249116,0.590385373250624,16,69,0.27961289842543835,0.21753117379436715,38,6,0.303739822629848,0.5991648733671665,31,13,0.37092366015897615,0.9724066947103174,92,57,0.8180615602722586,0.708210837588187,39,58,0.993176218125488,0.7564393706335736,30,41,0.4053247076766373,0.5552030889142896,5,28,26,1822,1,7,8,10,15,12,12,5,17,4,0,3,9,9,18,0,0.7617484969288852
user_574,32,112,28,1121,74,52,0.19462114064781788,0.6750708477580316,65,51,0.8594932898889782,0.311156716730809,92,29,0.43988683886453983,0.6755387715427943,33,19,0.21397633563906482,0.9347423629769824,55,64,0.43428351822015165,0.6925876396716318,23,24,0.12860035622519184,0.8801721806407565,93,59,0.07400457569950247,0.5293659874977611,24,16,0.27558246415775856,0.8003404076738423,9,16,27,1420,15,14,19,3,16,4,8,5,3,8,15,6,13,13,6,7,0.6075268621753385
